TraceID,LinkID,AbsoluteSlot,FieldName,Value,ProvenanceClass,SourceID,Observed,Status
"GEO-0108","LINK-0108",107,"TxPosition_m","362.0664 -27.38924 14.26003","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0108","LINK-0108",107,"RxPosition_m","7.918842 -252.3853 3.821651","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0109","LINK-0109",108,"Distance3D_m","987.942","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0109","LINK-0109",108,"PropagationDelay_s","3.2954e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0109","LINK-0109",108,"SignedDoppler_Hz","97.7284","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0109","LINK-0109",108,"TxPosition_m","299.1707 -328.3068 37.31651","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0109","LINK-0109",108,"RxPosition_m","-243.126 496.8592 4.994023","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0110","LINK-0110",109,"Distance3D_m","621.1575","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0110","LINK-0110",109,"PropagationDelay_s","2.072e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0110","LINK-0110",109,"SignedDoppler_Hz","-648.4734","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0110","LINK-0110",109,"TxPosition_m","126.1185 361.3744 25.56925","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0110","LINK-0110",109,"RxPosition_m","-144.4887 -197.3608 4.994492","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0111","LINK-0111",110,"Distance3D_m","225.4488","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0111","LINK-0111",110,"PropagationDelay_s","7.5202e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0111","LINK-0111",110,"SignedDoppler_Hz","-40.6581","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0111","LINK-0111",110,"TxPosition_m","-235.1176 -5.4456 28.65312","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0111","LINK-0111",110,"RxPosition_m","-161.1605 -217.1001 4.991312","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0112","LINK-0112",111,"Distance3D_m","763.3432","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0112","LINK-0112",111,"PropagationDelay_s","2.5462e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0112","LINK-0112",111,"SignedDoppler_Hz","-1118.7747","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0112","LINK-0112",111,"TxPosition_m","-456.9342 -314.0369 35.38278","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0112","LINK-0112",111,"RxPosition_m","305.1599 -285.5879 2.273522","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0113","LINK-0113",112,"Distance3D_m","928.146","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0113","LINK-0113",112,"PropagationDelay_s","3.096e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0113","LINK-0113",112,"SignedDoppler_Hz","46.2936","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0113","LINK-0113",112,"TxPosition_m","-419.8227 -485.0215 26.28688","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0113","LINK-0113",112,"RxPosition_m","-339.6957 439.4094 4.785539","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0114","LINK-0114",113,"Distance3D_m","538.8882","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0114","LINK-0114",113,"PropagationDelay_s","1.7975e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0114","LINK-0114",113,"SignedDoppler_Hz","-790.4546","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0114","LINK-0114",113,"TxPosition_m","375.6526 -235.7306 24.99811","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0114","LINK-0114",113,"RxPosition_m","-115.2082 -457.086 3.597993","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0115","LINK-0115",114,"Distance3D_m","475.5359","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0115","LINK-0115",114,"PropagationDelay_s","1.5862e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0115","LINK-0115",114,"SignedDoppler_Hz","717.401","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0115","LINK-0115",114,"TxPosition_m","-139.866 200.5141 37.21844","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0115","LINK-0115",114,"RxPosition_m","334.4308 191.4483 4.131713","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0116","LINK-0116",115,"Distance3D_m","189.124","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0116","LINK-0116",115,"PropagationDelay_s","6.3085e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0116","LINK-0116",115,"SignedDoppler_Hz","-225.7726","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0116","LINK-0116",115,"TxPosition_m","-275.6696 219.0909 22.45499","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0116","LINK-0116",115,"RxPosition_m","-419.8116 98.27216 2.611184","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0117","LINK-0117",116,"Distance3D_m","308.6056","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0117","LINK-0117",116,"PropagationDelay_s","1.0294e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0117","LINK-0117",116,"SignedDoppler_Hz","-649.8472","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0117","LINK-0117",116,"TxPosition_m","467.3781 288.4158 24.61679","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0117","LINK-0117",116,"RxPosition_m","262.1922 58.89595 3.242885","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0118","LINK-0118",117,"Distance3D_m","627.4394","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0118","LINK-0118",117,"PropagationDelay_s","2.0929e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0118","LINK-0118",117,"SignedDoppler_Hz","-1114.1795","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0118","LINK-0118",117,"TxPosition_m","-167.1746 -468.4468 33.06128","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0118","LINK-0118",117,"RxPosition_m","-442.1806 94.76103 3.926187","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0119","LINK-0119",118,"Distance3D_m","618.9461","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0119","LINK-0119",118,"PropagationDelay_s","2.0646e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0119","LINK-0119",118,"SignedDoppler_Hz","-357.6376","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0119","LINK-0119",118,"TxPosition_m","-328.021 304.4454 31.27357","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0119","LINK-0119",118,"RxPosition_m","-471.1169 -297.1025 3.741923","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0120","LINK-0120",119,"Distance3D_m","799.3838","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0120","LINK-0120",119,"PropagationDelay_s","2.6665e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0120","LINK-0120",119,"SignedDoppler_Hz","-291.9147","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0120","LINK-0120",119,"TxPosition_m","-247.8905 -12.90103 32.07224","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0120","LINK-0120",119,"RxPosition_m","437.0329 398.3439 4.288058","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0121","LINK-0121",120,"Distance3D_m","504.5947","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0121","LINK-0121",120,"PropagationDelay_s","1.6831e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0121","LINK-0121",120,"SignedDoppler_Hz","222.202","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0121","LINK-0121",120,"TxPosition_m","-38.12433 207.2492 27.38796","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0121","LINK-0121",120,"RxPosition_m","-450.9559 -81.76255 1.7341","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0122","LINK-0122",121,"Distance3D_m","540.047","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0122","LINK-0122",121,"PropagationDelay_s","1.8014e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0122","LINK-0122",121,"SignedDoppler_Hz","-844.2587","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0122","LINK-0122",121,"TxPosition_m","98.9552 -52.2591 13.2672","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0122","LINK-0122",121,"RxPosition_m","-273.3469 -443.3504 3.804379","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0123","LINK-0123",122,"Distance3D_m","271.9262","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0123","LINK-0123",122,"PropagationDelay_s","9.0705e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0123","LINK-0123",122,"SignedDoppler_Hz","248.6758","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0123","LINK-0123",122,"TxPosition_m","9.33405 66.3693 32.916","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0123","LINK-0123",122,"RxPosition_m","-215.7038 216.1282 3.351587","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0124","LINK-0124",123,"Distance3D_m","345.8899","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0124","LINK-0124",123,"PropagationDelay_s","1.1538e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0124","LINK-0124",123,"SignedDoppler_Hz","1487.4884","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0124","LINK-0124",123,"TxPosition_m","-29.69923 -370.0368 23.59536","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0124","LINK-0124",123,"RxPosition_m","-206.4527 -73.35214 4.197994","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0125","LINK-0125",124,"Distance3D_m","158.7737","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0125","LINK-0125",124,"PropagationDelay_s","5.2961e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0125","LINK-0125",124,"SignedDoppler_Hz","-561.9316","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0125","LINK-0125",124,"TxPosition_m","-141.1155 408.7861 23.26593","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0125","LINK-0125",124,"RxPosition_m","-20.73597 307.3701 2.465684","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0126","LINK-0126",125,"Distance3D_m","788.777","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0126","LINK-0126",125,"PropagationDelay_s","2.6311e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0126","LINK-0126",125,"SignedDoppler_Hz","498.376","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0126","LINK-0126",125,"TxPosition_m","-56.51013 -267.2782 32.30514","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0126","LINK-0126",125,"RxPosition_m","-399.9291 442.2009 2.774746","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0127","LINK-0127",126,"Distance3D_m","505.2493","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0127","LINK-0127",126,"PropagationDelay_s","1.6853e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0127","LINK-0127",126,"SignedDoppler_Hz","414.3735","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0127","LINK-0127",126,"TxPosition_m","115.5345 -388.1242 20.56074","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0127","LINK-0127",126,"RxPosition_m","27.16081 109.0679 4.223245","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0128","LINK-0128",127,"Distance3D_m","767.5337","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0128","LINK-0128",127,"PropagationDelay_s","2.5602e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0128","LINK-0128",127,"SignedDoppler_Hz","-503.7609","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0128","LINK-0128",127,"TxPosition_m","-339.5206 -30.23895 19.37049","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0128","LINK-0128",127,"RxPosition_m","329.51 -406.0258 2.32856","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0129","LINK-0129",128,"Distance3D_m","367.5246","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0129","LINK-0129",128,"PropagationDelay_s","1.2259e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0129","LINK-0129",128,"SignedDoppler_Hz","-687.2985","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0129","LINK-0129",128,"TxPosition_m","-360.063 -94.67949 15.36332","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0129","LINK-0129",128,"RxPosition_m","-19.50215 -232.4309 4.539381","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0130","LINK-0130",129,"Distance3D_m","481.7662","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0130","LINK-0130",129,"PropagationDelay_s","1.607e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0130","LINK-0130",129,"SignedDoppler_Hz","-1108.9495","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0130","LINK-0130",129,"TxPosition_m","193.3504 201.0775 36.72969","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0130","LINK-0130",129,"RxPosition_m","-113.4968 -168.9478 4.718713","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0131","LINK-0131",130,"Distance3D_m","848.5971","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0131","LINK-0131",130,"PropagationDelay_s","2.8306e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0131","LINK-0131",130,"SignedDoppler_Hz","-803.5063","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0131","LINK-0131",130,"TxPosition_m","369.0138 456.2356 10.01699","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0131","LINK-0131",130,"RxPosition_m","-156.4537 -210.0795 4.990399","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0132","LINK-0132",131,"Distance3D_m","580.9236","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0132","LINK-0132",131,"PropagationDelay_s","1.9378e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0132","LINK-0132",131,"SignedDoppler_Hz","233.8194","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0132","LINK-0132",131,"TxPosition_m","-129.0854 240.5092 26.86573","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0132","LINK-0132",131,"RxPosition_m","384.0563 -30.87157 4.277214","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0133","LINK-0133",132,"Distance3D_m","307.0984","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0133","LINK-0133",132,"PropagationDelay_s","1.0244e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0133","LINK-0133",132,"SignedDoppler_Hz","-631.3854","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0133","LINK-0133",132,"TxPosition_m","148.2297 -399.9047 33.18323","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0133","LINK-0133",132,"RxPosition_m","136.0083 -94.52281 3.150675","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
